BoroName,CT2010,BoroCT2010,CDEligibil,NTACode,NTAName,PUMA,BUFF_DIST
Manhattan,002000,1002000,E,MN28,Lower East Side,3809,0
Manhattan,002400,1002400,E,MN28,Lower East Side,3809,0
Queens,062400,4062400,I,QN99,park-cemetery-etc-Queens,4105,0
Queens,062600,4062600,I,QN66,Laurelton,4105,0
Queens,021400,4021400,E,QN35,Briarwood-Jamaica Hills,4106,0
Queens,060100,4060100,I,QN30,Maspeth,4110,0
Queens,060300,4060300,I,QN21,Middle Village,4110,0
Manhattan,016700,1016700,I,MN12,Upper West Side,3806,0
Manhattan,015900,1015900,I,MN14,Lincoln Square,3806,0
Manhattan,016300,1016300,I,MN12,Upper West Side,3806,0
Queens,028800,4028800,I,QN76,Baisley Park,4112,0
Manhattan,012400,1012400,I,MN31,Lenox Hill-Roosevelt Island,3805,0
Manhattan,013200,1013200,I,MN31,Lenox Hill-Roosevelt Island,3805,0
Bronx,001900,2001900,E,BX39,Mott Haven-Port Morris,3710,0
Bronx,002300,2002300,E,BX39,Mott Haven-Port Morris,3710,0
Staten Island,020700,5020700,E,SI28,Port Richmond,3903,0
Staten Island,021300,5021300,E,SI28,Port Richmond,3903,0
Brooklyn,028000,3028000,I,BK27,Bath Beach,4017,0
Brooklyn,028200,3028200,E,BK27,Bath Beach,4017,0
Queens,014201,4014201,E,QN54,Richmond Hill,4111,0
Queens,014202,4014202,E,QN54,Richmond Hill,4111,0
Queens,045200,4045200,I,QN35,Briarwood-Jamaica Hills,4106,0
Queens,045400,4045400,E,QN35,Briarwood-Jamaica Hills,4106,0
Queens,066501,4066501,I,QN21,Middle Village,4110,0
Queens,066900,4066900,I,QN21,Middle Village,4110,0
Brooklyn,030700,3030700,E,BK61,Crown Heights North,4006,0
Queens,085700,4085700,E,QN22,Flushing,4103,0
Queens,019900,4019900,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,0
Queens,015100,4015100,I,QN70,Astoria,4101,0
Queens,016300,4016300,E,QN70,Astoria,4101,0
Queens,129103,4129103,I,QN42,Oakland Gardens,4104,0
Manhattan,011800,1011800,I,MN31,Lenox Hill-Roosevelt Island,3805,0
Manhattan,012600,1012600,I,MN31,Lenox Hill-Roosevelt Island,3805,0
Queens,147900,4147900,I,QN45,Douglas Manor-Douglaston-Little Neck,4104,0
Queens,150702,4150702,I,QN45,Douglas Manor-Douglaston-Little Neck,4104,0
Manhattan,025500,1025500,E,MN36,Washington Heights South,3801,0
Manhattan,026500,1026500,E,MN36,Washington Heights South,3801,0
Queens,152901,4152901,I,QN45,Douglas Manor-Douglaston-Little Neck,4104,0
Staten Island,015602,5015602,I,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,3901,0
Staten Island,017011,5017011,I,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,3901,0
Staten Island,014604,5014604,I,SI54,Great Kills,3901,0
Staten Island,015601,5015601,I,SI54,Great Kills,3901,0
Bronx,034300,2034300,I,BX22,North Riverdale-Fieldston-Riverdale,3701,0
Bronx,039700,2039700,E,BX06,Belmont,3705,0
Bronx,039901,2039901,E,BX05,Bedford Park-Fordham North,3706,0
Bronx,033400,2033400,E,BX99,park-cemetery-etc-Bronx,3705,0
Bronx,033600,2033600,E,BX07,Bronxdale,3704,0
Queens,012301,4012301,I,QN72,Steinway,4101,0
Queens,013500,4013500,I,QN72,Steinway,4101,0
Queens,042700,4042700,E,QN25,Corona,4107,0
Queens,099703,4099703,I,QN47,Ft. Totten-Bay Terrace-Clearview,4103,0
Queens,099704,4099704,I,QN47,Ft. Totten-Bay Terrace-Clearview,4103,0
Queens,036600,4036600,I,QN08,St. Albans,4112,0
Manhattan,007600,1007600,I,MN17,Midtown-Midtown South,3807,0
Bronx,009000,2009000,E,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,0
Bronx,019400,2019400,E,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,0
Bronx,045600,2045600,I,BX03,Eastchester-Edenwald-Baychester,3702,0
Bronx,050400,2050400,I,BX99,park-cemetery-etc-Bronx,3703,0
Queens,107201,4107201,I,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4114,0
Queens,107202,4107202,I,QN99,park-cemetery-etc-Queens,4114,0
Queens,122701,4122701,I,QN38,Pomonok-Flushing Heights-Hillcrest,4106,0
Queens,122702,4122702,E,QN38,Pomonok-Flushing Heights-Hillcrest,4106,0
Staten Island,017010,5017010,I,SI48,Arden Heights,3901,0
Queens,103202,4103202,E,QN15,Far Rockaway-Bayswater,4114,0
Queens,026000,4026000,E,QN01,South Jamaica,4112,0
Queens,026200,4026200,E,QN01,South Jamaica,4112,0
Queens,018700,4018700,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,0
Brooklyn,038600,3038600,E,BK26,Gravesend,4018,0
Brooklyn,039800,3039800,E,BK26,Gravesend,4018,0
Brooklyn,002300,3002300,E,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,0
Manhattan,000500,1000500,I,MN99,park-cemetery-etc-Manhattan,3810,0
Brooklyn,004700,3004700,I,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,0
Staten Island,005900,5005900,I,SI35,New Brighton-Silver Lake,3903,0
Bronx,015500,2015500,E,BX75,Crotona Park East,3705,0
Bronx,016100,2016100,E,BX75,Crotona Park East,3705,0
Bronx,002000,2002000,E,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,0
Bronx,002400,2002400,I,BX99,park-cemetery-etc-Bronx,3709,0
Queens,083700,4083700,E,QN62,Queensboro Hill,4103,0
Queens,079701,4079701,I,QN22,Flushing,4103,0
Queens,084500,4084500,E,QN22,Flushing,4103,0
Queens,085900,4085900,E,QN22,Flushing,4103,0
Manhattan,005000,1005000,I,MN21,Gramercy,3808,0
Manhattan,005200,1005200,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,0
Bronx,020000,2020000,E,BX37,Van Nest-Morris Park-Westchester Square,3704,0
Bronx,025600,2025600,E,BX37,Van Nest-Morris Park-Westchester Square,3704,0
Brooklyn,019100,3019100,E,BK69,Clinton Hill,4004,0
Brooklyn,053900,3053900,E,BK72,Williamsburg,4001,0
Bronx,019700,2019700,E,BX63,West Concourse,3708,0
Bronx,021900,2021900,E,BX26,Highbridge,3708,0
Manhattan,013600,1013600,I,MN32,Yorkville,3805,0
Manhattan,013800,1013800,I,MN32,Yorkville,3805,0
Brooklyn,004400,3004400,I,BK31,Bay Ridge,4013,0
Brooklyn,021300,3021300,E,BK63,Crown Heights South,4011,0
Brooklyn,032500,3032500,E,BK63,Crown Heights South,4011,0
Queens,064500,4064500,I,QN17,Forest Hills,4108,0
Queens,030600,4030600,I,QN03,Springfield Gardens South-Brookville,4105,0
Queens,071600,4071600,I,QN98,Airport,4105,0
Bronx,020502,2020502,E,BX36,University Heights-Morris Heights,3707,0
Bronx,024700,2024700,E,BX36,University Heights-Morris Heights,3707,0
Bronx,021501,2021501,E,BX36,University Heights-Morris Heights,3707,0
Bronx,021502,2021502,E,BX36,University Heights-Morris Heights,3707,0
Queens,055200,4055200,I,QN34,Queens Village,4105,0
Queens,130100,4130100,I,QN43,Bellerose,4105,0
Queens,017900,4017900,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,0
Queens,018300,4018300,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,0
Brooklyn,034000,3034000,E,BK21,Seagate-Coney Island,4018,0
Brooklyn,035200,3035200,E,BK21,Seagate-Coney Island,4018,0
Queens,063800,4063800,I,QN05,Rosedale,4105,0
Queens,025100,4025100,E,QN63,Woodside,4109,0
Queens,025302,4025302,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,0
Queens,023500,4023500,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,0
Queens,025301,4025301,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,0
Queens,021600,4021600,I,QN60,Kew Gardens,4111,0
Queens,079000,4079000,I,QN76,Baisley Park,4112,0
Queens,081400,4081400,I,QN55,South Ozone Park,4113,0
Queens,000100,4000100,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,0
Queens,000700,4000700,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,0
Bronx,014400,2014400,E,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,0
Bronx,003900,2003900,E,BX39,Mott Haven-Port Morris,3710,0
Staten Island,006700,5006700,I,SI35,New Brighton-Silver Lake,3903,0
Staten Island,007500,5007500,E,SI35,New Brighton-Silver Lake,3903,0
Brooklyn,028700,3028700,E,BK35,Stuyvesant Heights,4003,0
Brooklyn,028900,3028900,E,BK35,Stuyvesant Heights,4003,0
Brooklyn,039300,3039300,E,BK78,Bushwick South,4002,0
Queens,065400,4065400,I,QN05,Rosedale,4105,0
Queens,068000,4068000,I,QN03,Springfield Gardens South-Brookville,4105,0
Manhattan,009900,1009900,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,0
Manhattan,011700,1011700,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,0
Manhattan,031703,1031703,I,MN25,Battery Park City-Lower Manhattan,3810,0
Manhattan,031704,1031704,I,MN25,Battery Park City-Lower Manhattan,3810,0
Manhattan,000600,1000600,E,MN28,Lower East Side,3809,0
Bronx,026601,2026601,I,BX10,Pelham Bay-Country Club-City Island,3703,0
Bronx,028400,2028400,E,BX37,Van Nest-Morris Park-Westchester Square,3704,0
Bronx,026400,2026400,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,0
Bronx,026602,2026602,E,BX10,Pelham Bay-Country Club-City Island,3703,0
Bronx,018900,2018900,E,BX26,Highbridge,3708,0
Bronx,019300,2019300,E,BX26,Highbridge,3708,0
Manhattan,000201,1000201,E,MN28,Lower East Side,3809,0
Manhattan,000202,1000202,E,MN28,Lower East Side,3809,0
Queens,024500,4024500,E,QN63,Woodside,4109,0
Queens,099705,4099705,I,QN47,Ft. Totten-Bay Terrace-Clearview,4103,0
Queens,099900,4099900,I,QN47,Ft. Totten-Bay Terrace-Clearview,4103,0
Brooklyn,118600,3118600,E,BK83,Cypress Hills-City Line,4008,0
Queens,065600,4065600,I,QN05,Rosedale,4105,0
Queens,066400,4066400,I,QN05,Rosedale,4105,0
Brooklyn,024100,3024100,E,BK75,Bedford,4003,0
Brooklyn,123700,3123700,E,BK75,Bedford,4003,0
Queens,010000,4010000,I,QN55,South Ozone Park,4113,0
Queens,086400,4086400,I,QN55,South Ozone Park,4113,0
Bronx,006900,2006900,E,BX34,Melrose South-Mott Haven North,3710,0
Bronx,017300,2017300,E,BX14,East Concourse-Concourse Village,3708,0
Brooklyn,030600,3030600,I,BK26,Gravesend,4018,0
Brooklyn,053500,3053500,E,BK72,Williamsburg,4001,0
Brooklyn,054700,3054700,E,BK73,North Side-South Side,4001,0
Brooklyn,033000,3033000,E,BK21,Seagate-Coney Island,4018,0
Brooklyn,032800,3032800,E,BK21,Seagate-Coney Island,4018,0
Brooklyn,033600,3033600,I,BK21,Seagate-Coney Island,4018,0
Bronx,021800,2021800,E,BX08,West Farms-Bronx River,3709,0
Bronx,024000,2024000,E,BX37,Van Nest-Morris Park-Westchester Square,3704,0
Brooklyn,030300,3030300,E,BK79,Ocean Hill,4007,0
Brooklyn,036501,3036501,E,BK79,Ocean Hill,4007,0
Brooklyn,079602,3079602,E,BK60,Prospect Lefferts Gardens-Wingate,4011,0
Brooklyn,082000,3082000,E,BK60,Prospect Lefferts Gardens-Wingate,4011,0
Brooklyn,082200,3082200,E,BK60,Prospect Lefferts Gardens-Wingate,4011,0
Manhattan,003400,1003400,I,MN22,East Village,3809,0
Brooklyn,078200,3078200,E,BK91,East Flatbush-Farragut,4010,0
Brooklyn,083000,3083000,E,BK91,East Flatbush-Farragut,4010,0
Manhattan,006000,1006000,I,MN50,Stuyvesant Town-Cooper Village,3808,0
Brooklyn,031500,3031500,E,BK61,Crown Heights North,4006,0
Brooklyn,019300,3019300,E,BK69,Clinton Hill,4004,0
Brooklyn,023300,3023300,E,BK75,Bedford,4003,0
Queens,137700,4137700,I,QN42,Oakland Gardens,4104,0
Queens,138502,4138502,I,QN99,park-cemetery-etc-Queens,4104,0
Manhattan,028700,1028700,E,MN35,Washington Heights North,3801,0
Manhattan,029700,1029700,I,MN99,park-cemetery-etc-Manhattan,3801,0
Brooklyn,000301,3000301,I,BK09,Brooklyn Heights-Cobble Hill,4004,0
Manhattan,023300,1023300,E,MN04,Hamilton Heights,3802,0
Manhattan,023700,1023700,E,MN04,Hamilton Heights,3802,0
Staten Island,029104,5029104,I,SI05,New Springville-Bloomfield-Travis,3902,0
Staten Island,023100,5023100,E,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,3903,0
Bronx,034500,2034500,I,BX22,North Riverdale-Fieldston-Riverdale,3701,0
Bronx,032300,2032300,I,BX22,North Riverdale-Fieldston-Riverdale,3701,0
Queens,047600,4047600,I,QN06,Jamaica Estates-Holliswood,4106,0
Queens,128300,4128300,I,QN99,park-cemetery-etc-Queens,4106,0
Queens,161700,4161700,I,QN43,Bellerose,4105,0
Queens,018101,4018101,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,0
Queens,018102,4018102,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,0
Queens,115500,4115500,E,QN51,Murray Hill,4103,0
Queens,116700,4116700,E,QN51,Murray Hill,4103,0
Brooklyn,077600,3077600,E,BK58,Flatlands,4009,0
Brooklyn,078000,3078000,I,BK91,East Flatbush-Farragut,4010,0
Brooklyn,054600,3054600,E,BK43,Midwood,4015,0
Brooklyn,054800,3054800,I,BK44,Madison,4016,0
Brooklyn,082600,3082600,E,BK95,Erasmus,4010,0
Brooklyn,082800,3082800,E,BK95,Erasmus,4010,0
Brooklyn,080800,3080800,E,BK60,Prospect Lefferts Gardens-Wingate,4011,0
Brooklyn,087600,3087600,I,BK60,Prospect Lefferts Gardens-Wingate,4011,0
Brooklyn,022400,3022400,E,BK88,Borough Park,4014,0
Brooklyn,023000,3023000,E,BK88,Borough Park,4014,0
Brooklyn,048600,3048600,E,BK41,Kensington-Ocean Parkway,4014,0
Brooklyn,048800,3048800,E,BK41,Kensington-Ocean Parkway,4014,0
Brooklyn,022600,3022600,E,BK88,Borough Park,4014,0
Brooklyn,022800,3022800,E,BK88,Borough Park,4014,0
Brooklyn,049600,3049600,E,BK41,Kensington-Ocean Parkway,4014,0
Brooklyn,049800,3049800,E,BK41,Kensington-Ocean Parkway,4014,0
Brooklyn,050000,3050000,E,BK40,Windsor Terrace,4012,0
Brooklyn,004600,3004600,I,BK31,Bay Ridge,4013,0
Brooklyn,006400,3006400,I,BK31,Bay Ridge,4013,0
Brooklyn,013800,3013800,E,BK31,Bay Ridge,4013,0
Brooklyn,016200,3016200,I,BK31,Bay Ridge,4013,0
Brooklyn,016400,3016400,I,BK31,Bay Ridge,4013,0
Brooklyn,005000,3005000,I,BK31,Bay Ridge,4013,0
Brooklyn,006200,3006200,I,BK31,Bay Ridge,4013,0
Brooklyn,014800,3014800,I,BK30,Dyker Heights,4013,0
Brooklyn,016600,3016600,I,BK30,Dyker Heights,4013,0
Brooklyn,040000,3040000,E,BK29,Bensonhurst East,4017,0
Brooklyn,041000,3041000,E,BK29,Bensonhurst East,4017,0
Brooklyn,023200,3023200,E,BK88,Borough Park,4014,0
Brooklyn,023400,3023400,E,BK88,Borough Park,4014,0
Brooklyn,011600,3011600,E,BK88,Borough Park,4014,0
Brooklyn,021600,3021600,E,BK88,Borough Park,4014,0
Brooklyn,021800,3021800,E,BK88,Borough Park,4014,0
Brooklyn,010000,3010000,E,BK34,Sunset Park East,4012,0
Brooklyn,009000,3009000,E,BK34,Sunset Park East,4012,0
Brooklyn,009200,3009200,E,BK34,Sunset Park East,4012,0
Brooklyn,011700,3011700,I,BK37,Park Slope-Gowanus,4005,0
Brooklyn,018000,3018000,E,BK27,Bath Beach,4017,0
Staten Island,031901,5031901,E,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,3903,0
Staten Island,032300,5032300,E,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,3903,0
Brooklyn,047700,3047700,E,BK90,East Williamsburg,4001,0
Brooklyn,049700,3049700,E,BK90,East Williamsburg,4001,0
Queens,052800,4052800,E,QN08,St. Albans,4112,0
Queens,039800,4039800,I,QN08,St. Albans,4112,0
Queens,042400,4042400,I,QN08,St. Albans,4112,0
Bronx,004300,2004300,E,BX39,Mott Haven-Port Morris,3710,0
Bronx,004100,2004100,E,BX39,Mott Haven-Port Morris,3710,0
Bronx,005100,2005100,E,BX39,Mott Haven-Port Morris,3710,0
Staten Island,017005,5017005,I,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,3901,0
Staten Island,017600,5017600,I,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,3901,0
Staten Island,013302,5013302,I,SI22,West New Brighton-New Brighton-St. George,3903,0
Staten Island,014100,5014100,I,SI22,West New Brighton-New Brighton-St. George,3903,0
Bronx,036700,2036700,E,BX17,East Tremont,3705,0
Staten Island,029103,5029103,I,SI05,New Springville-Bloomfield-Travis,3902,0
Staten Island,027702,5027702,I,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3902,0
Staten Island,009602,5009602,I,SI36,Old Town-Dongan Hills-South Beach,3902,0
Staten Island,012200,5012200,I,SI45,New Dorp-Midland Beach,3902,0
Staten Island,018100,5018100,I,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3902,0
Staten Island,027706,5027706,I,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3902,0
Staten Island,017300,5017300,E,SI05,New Springville-Bloomfield-Travis,3902,0
Staten Island,017700,5017700,I,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3902,0
Brooklyn,051002,3051002,E,BK42,Flatbush,4015,0
Brooklyn,079400,3079400,E,BK95,Erasmus,4010,0
Manhattan,003700,1003700,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,0
Manhattan,004900,1004900,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,0
Staten Island,015100,5015100,I,SI07,Westerleigh,3903,0
Staten Island,018701,5018701,I,SI07,Westerleigh,3903,0
Brooklyn,049000,3049000,E,BK41,Kensington-Ocean Parkway,4014,0
Brooklyn,049200,3049200,E,BK41,Kensington-Ocean Parkway,4014,0
Queens,055700,4055700,E,QN20,Ridgewood,4110,0
Queens,056700,4056700,E,QN19,Glendale,4110,0
Staten Island,027301,5027301,I,SI05,New Springville-Bloomfield-Travis,3902,0
Staten Island,027705,5027705,I,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3902,0
Brooklyn,029500,3029500,I,BK35,Stuyvesant Heights,4003,0
Brooklyn,038300,3038300,I,BK35,Stuyvesant Heights,4003,0
Queens,094202,4094202,E,QN12,Hammels-Arverne-Edgemere,4114,0
Queens,094203,4094203,I,QN12,Hammels-Arverne-Edgemere,4114,0
Manhattan,002800,1002800,E,MN28,Lower East Side,3809,0
Manhattan,004400,1004400,I,MN50,Stuyvesant Town-Cooper Village,3808,0
Brooklyn,007700,3007700,I,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,0
Brooklyn,011900,3011900,E,BK37,Park Slope-Gowanus,4005,0
Bronx,013500,2013500,E,BX35,Morrisania-Melrose,3705,0
Bronx,015100,2015100,E,BX35,Morrisania-Melrose,3705,0
Brooklyn,039200,3039200,E,BK25,Homecrest,4016,0
Brooklyn,058400,3058400,I,BK25,Homecrest,4016,0
Manhattan,008400,1008400,I,MN17,Midtown-Midtown South,3807,0
Manhattan,009700,1009700,E,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,0
Manhattan,010300,1010300,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,0
Queens,061000,4061000,I,QN33,Cambria Heights,4105,0
Queens,061200,4061200,I,QN33,Cambria Heights,4105,0
Brooklyn,054300,3054300,E,BK99,park-cemetery-etc-Brooklyn,4004,0
Bronx,033700,2033700,I,BX22,North Riverdale-Fieldston-Riverdale,3701,0
Queens,052100,4052100,I,QN30,Maspeth,4110,0
Bronx,025500,2025500,E,BX30,Kingsbridge Heights,3706,0
Bronx,025700,2025700,E,BX36,University Heights-Morris Heights,3707,0
Bronx,026100,2026100,I,BX30,Kingsbridge Heights,3706,0
Bronx,026300,2026300,E,BX30,Kingsbridge Heights,3706,0
Bronx,026900,2026900,E,BX30,Kingsbridge Heights,3706,0
Queens,044400,4044400,E,QN61,Jamaica,4112,0
Queens,046800,4046800,E,QN61,Jamaica,4112,0
Bronx,012901,2012901,E,BX33,Longwood,3710,0
Bronx,015900,2015900,E,BX27,Hunts Point,3710,0
Bronx,000200,2000200,I,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,0
Bronx,000400,2000400,I,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,0
Brooklyn,000200,3000200,I,BK32,Sunset Park West,4012,0
Brooklyn,014000,3014000,I,BK30,Dyker Heights,4013,0
Brooklyn,014200,3014200,I,BK31,Bay Ridge,4013,0
Queens,093401,4093401,I,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4114,0
Queens,093402,4093402,I,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4114,0
Queens,093800,4093800,E,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4114,0
Brooklyn,031400,3031400,E,BK26,Gravesend,4018,0
Brooklyn,034800,3034800,E,BK21,Seagate-Coney Island,4018,0
Manhattan,001800,1001800,E,MN27,Chinatown,3809,0
Manhattan,024100,1024100,E,MN36,Washington Heights South,3801,0
Manhattan,024700,1024700,E,MN36,Washington Heights South,3801,0
Queens,051700,4051700,I,QN30,Maspeth,4110,0
Queens,060701,4060701,I,QN21,Middle Village,4110,0
Queens,111300,4111300,I,QN46,Bayside-Bayside Hills,4104,0
Queens,112300,4112300,I,QN46,Bayside-Bayside Hills,4104,0
Manhattan,016800,1016800,E,MN33,East Harlem South,3804,0
Queens,035800,4035800,I,QN66,Laurelton,4105,0
Queens,064600,4064600,I,QN66,Laurelton,4105,0
Queens,047500,4047500,E,QN29,Elmhurst,4107,0
Queens,047900,4047900,I,QN50,Elmhurst-Maspeth,4109,0
Queens,056100,4056100,I,QN99,park-cemetery-etc-Queens,4110,0
Queens,056500,4056500,E,QN19,Glendale,4110,0
Brooklyn,077200,3077200,E,BK42,Flatbush,4015,0
Brooklyn,077000,3077000,E,BK42,Flatbush,4015,0
Brooklyn,078600,3078600,E,BK42,Flatbush,4015,0
Brooklyn,078800,3078800,E,BK42,Flatbush,4015,0
Brooklyn,020300,3020300,E,BK64,Prospect Heights,4006,0
Brooklyn,019900,3019900,I,BK69,Clinton Hill,4004,0
Brooklyn,020100,3020100,I,BK69,Clinton Hill,4004,0
Brooklyn,017700,3017700,I,BK99,park-cemetery-etc-Brooklyn,4005,0
Brooklyn,050600,3050600,E,BK42,Flatbush,4015,0
Bronx,043100,2043100,E,BX43,Norwood,3706,0
Bronx,043500,2043500,E,BX99,park-cemetery-etc-Bronx,3702,0
Staten Island,009601,5009601,I,SI36,Old Town-Dongan Hills-South Beach,3902,0
Bronx,011000,2011000,E,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,0
Queens,097300,4097300,I,QN49,Whitestone,4103,0
Queens,098100,4098100,I,QN49,Whitestone,4103,0
Brooklyn,001800,3001800,I,BK32,Sunset Park West,4012,0
Brooklyn,014300,3014300,E,BK37,Park Slope-Gowanus,4005,0
Queens,081800,4081800,I,QN55,South Ozone Park,4113,0
Queens,084602,4084602,E,QN55,South Ozone Park,4113,0
Queens,079702,4079702,E,QN22,Flushing,4103,0
Queens,080301,4080301,E,QN62,Queensboro Hill,4103,0
Queens,079300,4079300,I,QN99,park-cemetery-etc-Queens,4106,0
Queens,080900,4080900,I,QN37,Kew Gardens Hills,4106,0
Manhattan,014200,1014200,I,MN40,Upper East Side-Carnegie Hill,3805,0
Manhattan,014300,1014300,I,MN99,park-cemetery-etc-Manhattan,3806,0
Brooklyn,036100,3036100,E,BK79,Ocean Hill,4007,0
Brooklyn,090000,3090000,E,BK81,Brownsville,4007,0
Brooklyn,004100,3004100,I,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,0.5
Brooklyn,001100,3001100,I,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,0.5
Brooklyn,003300,3003300,I,BK68,Fort Greene,4004,0.5
Brooklyn,003700,3003700,I,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,0.5
Brooklyn,003900,3003900,I,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,0.5
Brooklyn,004300,3004300,I,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,0.5
Brooklyn,003500,3003500,I,BK68,Fort Greene,4004,0.5
Brooklyn,000900,3000900,I,BK09,Brooklyn Heights-Cobble Hill,4004,0.5
Brooklyn,010200,3010200,E,BK34,Sunset Park East,4012,0.5
Brooklyn,010400,3010400,E,BK34,Sunset Park East,4012,0.5
Brooklyn,012801,3012801,I,BK30,Dyker Heights,4013,0.5
Brooklyn,012000,3012000,E,BK34,Sunset Park East,4012,0.5
Brooklyn,010600,3010600,E,BK34,Sunset Park East,4012,0.5
Brooklyn,011800,3011800,E,BK34,Sunset Park East,4012,0.5
Manhattan,001600,1001600,E,MN27,Chinatown,3809,0.5
Manhattan,004500,1004500,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,0.5
Manhattan,002700,1002700,I,MN27,Chinatown,3809,0.5
Manhattan,000800,1000800,E,MN27,Chinatown,3809,0.5
Manhattan,002500,1002500,E,MN27,Chinatown,3809,0.5
Manhattan,004100,1004100,E,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,0.5
Queens,048900,4048900,E,QN50,Elmhurst-Maspeth,4109,0.5
Queens,049301,4049301,I,QN30,Maspeth,4110,0.5
Queens,049700,4049700,I,QN30,Maspeth,4110,0.5
Queens,044601,4044601,E,QN61,Jamaica,4112,0.5
Bronx,042200,2042200,E,BX44,Williamsbridge-Olinville,3702,0.5
Bronx,041800,2041800,E,BX62,Woodlawn-Wakefield,3702,0.5
Bronx,042000,2042000,E,BX44,Williamsbridge-Olinville,3702,0.5
Brooklyn,065200,3065200,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,0.5
Brooklyn,066000,3066000,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,0.5
Brooklyn,067000,3067000,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,0.5
Brooklyn,068200,3068200,I,BK58,Flatlands,4009,0.5
Queens,085300,4085300,E,QN22,Flushing,4103,0.5
Queens,087100,4087100,E,QN22,Flushing,4103,0.5
Brooklyn,034900,3034900,E,BK61,Crown Heights North,4006,0.5
Brooklyn,035100,3035100,E,BK61,Crown Heights North,4006,0.5
Brooklyn,035300,3035300,E,BK61,Crown Heights North,4006,0.5
Brooklyn,034500,3034500,E,BK61,Crown Heights North,4006,0.5
Brooklyn,035700,3035700,E,BK61,Crown Heights North,4006,0.5
Brooklyn,034700,3034700,E,BK61,Crown Heights North,4006,0.5
Brooklyn,031100,3031100,E,BK61,Crown Heights North,4006,0
Brooklyn,031300,3031300,E,BK61,Crown Heights North,4006,0
Staten Island,022800,5022800,I,SI05,New Springville-Bloomfield-Travis,3902,0
Queens,075701,4075701,I,QN17,Forest Hills,4108,0
Bronx,006200,2006200,E,BX08,West Farms-Bronx River,3709,0
Manhattan,001300,1001300,I,MN25,Battery Park City-Lower Manhattan,3810,0
