BoroName,CT2010,BoroCT2010,NTACode,NTAName,PUMA,Shape_Leng,Shape_Area,BUFF_DIST
Bronx,016900,2016900,BX01,Claremont-Bathgate,3705,5261.391573,1000160.565,0
Bronx,034800,2034800,BX31,Allerton-Pelham Gardens,3704,9984.823689,4713702.637,0
Bronx,035000,2035000,BX31,Allerton-Pelham Gardens,3704,6357.086987,2066395.697,0
Bronx,029500,2029500,BX29,Spuyten Duyvil-Kingsbridge,3701,9052.777412,2551495.398,0
Queens,077500,4077500,QN60,Kew Gardens,4111,7312.451283,2467850.932,0
Queens,009800,4009800,QN55,South Ozone Park,4113,6831.555297,1460890.471,0
Queens,011000,4011000,QN54,Richmond Hill,4111,6467.648608,1776467.743,0
Queens,088400,4088400,QN57,Lindenwood-Howard Beach,4113,38958.88556,16338877.28,0
Queens,070300,4070300,QN18,Rego Park,4108,9259.149308,2596104.527,0
Queens,070700,4070700,QN17,Forest Hills,4108,6626.198037,2389558.766,0
Queens,070900,4070900,QN17,Forest Hills,4108,7479.466868,2364591.22,0
Brooklyn,048900,3048900,BK78,Bushwick South,4002,4061.310779,985798.4407,0
Brooklyn,049300,3049300,BK78,Bushwick South,4002,7120.607958,2454524.811,0
Queens,049302,4049302,QN30,Maspeth,4110,8835.582218,2966532.183,0
Queens,080302,4080302,QN62,Queensboro Hill,4103,14645.17681,4633432.559,0
Manhattan,008200,1008200,MN20,Murray Hill-Kips Bay,3808,5681.260798,1856719.406,0
Staten Island,022300,5022300,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,3903,24371.6971,7143297.87,0
Bronx,009600,2009600,BX59,Westchester-Unionport,3709,13844.91421,7359513.941,0
Bronx,020100,2020100,BX26,Highbridge,3708,7253.984542,2967244.99,0
Queens,021900,4021900,QN31,Hunters Point-Sunnyside-West Maspeth,4109,22485.05561,13748707.03,0
Bronx,007800,2007800,BX59,Westchester-Unionport,3709,8785.494628,3326684.157,0
Bronx,009200,2009200,BX59,Westchester-Unionport,3709,9143.903299,3278193.626,0
Bronx,006300,2006300,BX63,West Concourse,3708,20115.61711,11410337.5,0
Manhattan,008603,1008603,MN19,Turtle Bay-East Midtown,3808,4802.720767,1253784.291,0
Manhattan,023801,1023801,MN31,Lenox Hill-Roosevelt Island,3805,14505.24412,3606885.283,0
Brooklyn,079801,3079801,BK60,Prospect Lefferts Gardens-Wingate,4011,4764.35305,1397208.655,0
Brooklyn,079802,3079802,BK60,Prospect Lefferts Gardens-Wingate,4011,5259.379152,1145198.788,0
Brooklyn,005300,3005300,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,55166.98758,17692164.81,0
Brooklyn,008500,3008500,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,7950.93181,2624913.77,0
Manhattan,019300,1019300,MN09,Morningside Heights,3802,5716.178529,1892231.879,0
Manhattan,019500,1019500,MN09,Morningside Heights,3802,6579.145712,2338239.659,0
Brooklyn,005601,3005601,BK31,Bay Ridge,4013,6884.636328,1818781.266,0
Brooklyn,005602,3005602,BK31,Bay Ridge,4013,5792.647399,1456999.84,0
Bronx,013200,2013200,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,18607.92628,6526040.789,0
Brooklyn,035500,3035500,BK63,Crown Heights South,4011,5844.441937,1485518.509,0
Brooklyn,088000,3088000,BK60,Prospect Lefferts Gardens-Wingate,4011,7746.804968,1963161.808,0
Bronx,023100,2023100,BX41,Mount Hope,3707,4643.205246,1288622.894,0
Bronx,039500,2039500,BX01,Claremont-Bathgate,3705,11673.50832,4446408.658,0
Bronx,042100,2042100,BX43,Norwood,3706,8763.675969,2669986.4,0
Bronx,041900,2041900,BX43,Norwood,3706,8588.723404,3505470.568,0
Bronx,042500,2042500,BX43,Norwood,3706,8348.977186,3154915.27,0
Manhattan,029900,1029900,MN01,Marble Hill-Inwood,3801,21401.71819,6687564.176,0
Queens,099100,4099100,QN49,Whitestone,4103,17092.03651,11557974.99,0
Queens,133300,4133300,QN41,Fresh Meadows-Utopia,4106,12760.10935,7439227.13,0
Queens,134700,4134700,QN41,Fresh Meadows-Utopia,4106,14067.29764,11560676.47,0
Queens,136700,4136700,QN42,Oakland Gardens,4104,11746.99232,8262819.813,0
Queens,040400,4040400,QN08,St. Albans,4112,9602.570928,5092779.138,0
Queens,061601,4061601,QN66,Laurelton,4105,8807.277128,4099344.352,0
Queens,062000,4062000,QN66,Laurelton,4105,6540.97947,2387805.546,0
Queens,037600,4037600,QN08,St. Albans,4112,16756.18285,8230896.921,0
Brooklyn,039100,3039100,BK78,Bushwick South,4002,6244.550923,1788447.77,0
Brooklyn,042300,3042300,BK78,Bushwick South,4002,5572.235017,1961468.2,0
Queens,001900,4001900,QN31,Hunters Point-Sunnyside-West Maspeth,4109,15363.10163,9381831.17,0
Queens,017100,4017100,QN31,Hunters Point-Sunnyside-West Maspeth,4109,23186.48679,13382067.29,0
Queens,008300,4008300,QN71,Old Astoria,4101,7048.15739,2059577.564,0
Queens,008100,4008100,QN71,Old Astoria,4101,5723.34767,1212136.879,0
Queens,008700,4008700,QN71,Old Astoria,4101,7272.914218,2724649.186,0
Manhattan,002000,1002000,MN28,Lower East Side,3809,4690.070659,1368554.395,0
Manhattan,002400,1002400,MN28,Lower East Side,3809,8143.066558,1860513.388,0
Queens,062400,4062400,QN99,park-cemetery-etc-Queens,4105,11769.10169,5374590.64,0
Queens,062600,4062600,QN66,Laurelton,4105,9226.581694,4664112.657,0
Queens,021400,4021400,QN35,Briarwood-Jamaica Hills,4106,8483.171196,4031658.217,0
Queens,060100,4060100,QN30,Maspeth,4110,6318.391479,1661594.132,0
Queens,060300,4060300,QN21,Middle Village,4110,6684.563945,1952653.178,0
Manhattan,016700,1016700,MN12,Upper West Side,3806,7990.754529,2195089.28,0
Manhattan,015900,1015900,MN14,Lincoln Square,3806,6435.609916,1867947.73,0
Manhattan,016300,1016300,MN12,Upper West Side,3806,9751.044067,2861319.982,0
Queens,028800,4028800,QN76,Baisley Park,4112,12947.86023,8797331.255,0
Manhattan,012400,1012400,MN31,Lenox Hill-Roosevelt Island,3805,5752.909292,1847564.265,0
Manhattan,013200,1013200,MN31,Lenox Hill-Roosevelt Island,3805,5904.30063,2148206.135,0
Bronx,001900,2001900,BX39,Mott Haven-Port Morris,3710,29989.845,17964480.96,0
Bronx,002300,2002300,BX39,Mott Haven-Port Morris,3710,4717.342123,1126747.392,0
Staten Island,020700,5020700,SI28,Port Richmond,3903,21681.66997,9982026.833,0
Staten Island,021300,5021300,SI28,Port Richmond,3903,14576.69954,8430209.442,0
Brooklyn,028000,3028000,BK27,Bath Beach,4017,6067.523133,1494252.285,0
Brooklyn,028200,3028200,BK27,Bath Beach,4017,6296.177266,1826159.074,0
Queens,014201,4014201,QN54,Richmond Hill,4111,6319.31928,2270918.842,0
Queens,014202,4014202,QN54,Richmond Hill,4111,12363.49491,6633244.603,0
Queens,045200,4045200,QN35,Briarwood-Jamaica Hills,4106,7233.103669,2217107.877,0
Queens,045400,4045400,QN35,Briarwood-Jamaica Hills,4106,8476.761607,2517110.832,0
Queens,066501,4066501,QN21,Middle Village,4110,11677.38094,3506275.543,0
Queens,066900,4066900,QN21,Middle Village,4110,6021.77138,1723437.325,0
Brooklyn,030700,3030700,BK61,Crown Heights North,4006,7103.16596,2805795.302,0
Brooklyn,034700,3034700,BK61,Crown Heights North,4006,5032.967041,1505056.739,0
Queens,085700,4085700,QN22,Flushing,4103,5338.436241,1425026.432,0
Queens,019900,4019900,QN31,Hunters Point-Sunnyside-West Maspeth,4109,21081.12945,17016560.01,0
Queens,015100,4015100,QN70,Astoria,4101,4809.673845,1435760.884,0
Queens,016300,4016300,QN70,Astoria,4101,7722.708494,2348739.498,0
Queens,129103,4129103,QN42,Oakland Gardens,4104,10064.94166,4939099.36,0
Manhattan,011800,1011800,MN31,Lenox Hill-Roosevelt Island,3805,5524.542308,1903276.097,0
Manhattan,012600,1012600,MN31,Lenox Hill-Roosevelt Island,3805,5627.420203,1976487.481,0
Queens,147900,4147900,QN45,Douglas Manor-Douglaston-Little Neck,4104,15085.98504,9172314.951,0
Queens,150702,4150702,QN45,Douglas Manor-Douglaston-Little Neck,4104,13263.54346,9156892.982,0
Manhattan,025500,1025500,MN36,Washington Heights South,3801,10770.81593,4756105.993,0
Manhattan,026500,1026500,MN36,Washington Heights South,3801,6148.612017,2067002.724,0
Queens,152901,4152901,QN45,Douglas Manor-Douglaston-Little Neck,4104,16343.93455,15022208.47,0
Staten Island,015602,5015602,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,3901,13472.35005,9487737.85,0
Staten Island,017011,5017011,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,3901,11440.7265,7741847.775,0
Staten Island,014604,5014604,SI54,Great Kills,3901,14879.46624,12147647.76,0
Staten Island,015601,5015601,SI54,Great Kills,3901,15808.38633,15400571.59,0
Bronx,034300,2034300,BX22,North Riverdale-Fieldston-Riverdale,3701,5043.397491,1318002.791,0
Bronx,039700,2039700,BX06,Belmont,3705,10993.03276,5542454.363,0
Bronx,039901,2039901,BX05,Bedford Park-Fordham North,3706,5352.336362,1637824.639,0
Bronx,033400,2033400,BX99,park-cemetery-etc-Bronx,3705,32569.11534,33679548.02,0
Bronx,033600,2033600,BX07,Bronxdale,3704,6220.860408,1985172.089,0
Queens,012301,4012301,QN72,Steinway,4101,12016.33718,6366924.709,0
Queens,013500,4013500,QN72,Steinway,4101,5739.010538,1461831.562,0
Queens,042700,4042700,QN25,Corona,4107,6817.942826,1838967.679,0
Queens,099703,4099703,QN47,Ft. Totten-Bay Terrace-Clearview,4103,14221.4868,6478257.755,0
Queens,099704,4099704,QN47,Ft. Totten-Bay Terrace-Clearview,4103,12441.8439,7174616.045,0
Queens,036600,4036600,QN08,St. Albans,4112,11239.96966,3983781.672,0
Manhattan,007600,1007600,MN17,Midtown-Midtown South,3807,5717.633212,1873514.926,0
Bronx,009000,2009000,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,28354.55743,11115829.34,0
Bronx,019400,2019400,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,15570.65032,8717967.295,0
Bronx,045600,2045600,BX03,Eastchester-Edenwald-Baychester,3702,28723.02911,9265823.935,0
Bronx,050400,2050400,BX99,park-cemetery-etc-Bronx,3703,86797.84385,78955370.49,0
Queens,107201,4107201,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4114,30272.6424,14756841.4,0
Queens,107202,4107202,QN99,park-cemetery-etc-Queens,4114,186126.7422,74387771.96,0
Queens,122701,4122701,QN38,Pomonok-Flushing Heights-Hillcrest,4106,12476.63749,7529200.504,0
Queens,122702,4122702,QN38,Pomonok-Flushing Heights-Hillcrest,4106,11883.78431,4801785.895,0
Staten Island,017010,5017010,SI48,Arden Heights,3901,14974.63455,11956615.71,0
Queens,103202,4103202,QN15,Far Rockaway-Bayswater,4114,11703.30889,7675665.462,0
Queens,026000,4026000,QN01,South Jamaica,4112,7810.545096,1920918.661,0
Queens,026200,4026200,QN01,South Jamaica,4112,6196.437494,1540114.876,0
Queens,018700,4018700,QN31,Hunters Point-Sunnyside-West Maspeth,4109,7709.658657,2565345.215,0
Brooklyn,038600,3038600,BK26,Gravesend,4018,7289.706911,2704025.389,0
Brooklyn,039800,3039800,BK26,Gravesend,4018,7062.936825,2184133.661,0
Brooklyn,002300,3002300,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,6287.882008,1961451.52,0
Manhattan,000500,1000500,MN99,park-cemetery-etc-Manhattan,3810,32407.89928,9081808.051,0
Brooklyn,004700,3004700,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,9883.61389,2902478.114,0
Staten Island,005900,5005900,SI35,New Brighton-Silver Lake,3903,18391.76619,14938623.6,0
Bronx,015500,2015500,BX75,Crotona Park East,3705,5829.265678,1229990.216,0
Bronx,016100,2016100,BX75,Crotona Park East,3705,6437.858977,2573147.016,0
Bronx,002000,2002000,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,8332.250521,4270706.706,0
Bronx,002400,2002400,BX99,park-cemetery-etc-Bronx,3709,17969.48848,7679184.415,0
Queens,083700,4083700,QN62,Queensboro Hill,4103,13930.0265,8454832.066,0
Queens,079701,4079701,QN22,Flushing,4103,5015.5436,1199494.558,0
Queens,084500,4084500,QN22,Flushing,4103,6853.364399,2034223.626,0
Queens,085900,4085900,QN22,Flushing,4103,6082.7394,1570940.916,0
Manhattan,005000,1005000,MN21,Gramercy,3808,5473.388022,1794115.297,0
Manhattan,005200,1005200,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5790.388001,1815428.848,0
Bronx,020000,2020000,BX37,Van Nest-Morris Park-Westchester Square,3704,10985.00171,3678684.364,0
Bronx,025600,2025600,BX37,Van Nest-Morris Park-Westchester Square,3704,7096.241396,2037862.596,0
Brooklyn,019100,3019100,BK69,Clinton Hill,4004,7816.216023,2721477.682,0
Brooklyn,053900,3053900,BK72,Williamsburg,4001,4356.207042,1091631.344,0
Bronx,019700,2019700,BX63,West Concourse,3708,5407.39763,1597102.903,0
Bronx,021900,2021900,BX26,Highbridge,3708,6811.455385,1541640.936,0
Manhattan,013600,1013600,MN32,Yorkville,3805,6238.2329,2358508.332,0
Manhattan,013800,1013800,MN32,Yorkville,3805,5600.531086,1959555.686,0
Brooklyn,004400,3004400,BK31,Bay Ridge,4013,9054.385588,4482056.546,0
Brooklyn,021300,3021300,BK63,Crown Heights South,4011,7277.707636,1989394.755,0
Brooklyn,032500,3032500,BK63,Crown Heights South,4011,6293.893772,1812075.231,0
Queens,064500,4064500,QN17,Forest Hills,4108,9664.900555,3401311.261,0
Queens,030600,4030600,QN03,Springfield Gardens South-Brookville,4105,22071.36949,14405168.38,0
Queens,071600,4071600,QN98,Airport,4105,92342.25062,196234453.6,0
Bronx,020502,2020502,BX36,University Heights-Morris Heights,3707,4437.182075,1087823.694,0
Bronx,024700,2024700,BX36,University Heights-Morris Heights,3707,7477.183052,1575216.403,0
Bronx,021501,2021501,BX36,University Heights-Morris Heights,3707,5029.199562,986700.788,0
Bronx,021502,2021502,BX36,University Heights-Morris Heights,3707,5946.826964,1682567.737,0
Queens,055200,4055200,QN34,Queens Village,4105,10814.70773,4393479.578,0
Queens,130100,4130100,QN43,Bellerose,4105,11519.72269,7413875.148,0
Queens,017900,4017900,QN31,Hunters Point-Sunnyside-West Maspeth,4109,9970.734131,5099923.799,0
Queens,018300,4018300,QN31,Hunters Point-Sunnyside-West Maspeth,4109,7452.571826,2314483.859,0
Brooklyn,034000,3034000,BK21,Seagate-Coney Island,4018,7163.826446,1414475.86,0
Brooklyn,035200,3035200,BK21,Seagate-Coney Island,4018,33071.92751,10708375.09,0
Queens,063800,4063800,QN05,Rosedale,4105,12194.44083,7458348.086,0
Queens,025100,4025100,QN63,Woodside,4109,7255.95898,2552973.887,0
Queens,025302,4025302,QN31,Hunters Point-Sunnyside-West Maspeth,4109,4320.601036,1100605.049,0
Queens,023500,4023500,QN31,Hunters Point-Sunnyside-West Maspeth,4109,8499.302068,2754464.777,0
Queens,025301,4025301,QN31,Hunters Point-Sunnyside-West Maspeth,4109,4718.303315,1370376.238,0
Queens,021600,4021600,QN60,Kew Gardens,4111,15185.84219,7046048.726,0
Queens,079000,4079000,QN76,Baisley Park,4112,7589.299145,2772536.658,0
Queens,081400,4081400,QN55,South Ozone Park,4113,8586.533961,4043897.415,0
Queens,000100,4000100,QN31,Hunters Point-Sunnyside-West Maspeth,4109,40345.536,12286326.67,0
Queens,000700,4000700,QN31,Hunters Point-Sunnyside-West Maspeth,4109,10784.846,5867589.203,0
Bronx,014400,2014400,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,10082.97239,4208791.513,0
Bronx,003900,2003900,BX39,Mott Haven-Port Morris,3710,7423.617857,2323222.876,0
Staten Island,006700,5006700,SI35,New Brighton-Silver Lake,3903,16180.80618,10255891.69,0
Staten Island,007500,5007500,SI35,New Brighton-Silver Lake,3903,10437.45009,5159798.275,0
Brooklyn,028700,3028700,BK35,Stuyvesant Heights,4003,5919.884511,1601115.511,0
Brooklyn,028900,3028900,BK35,Stuyvesant Heights,4003,6580.116636,1784157.597,0
Brooklyn,039300,3039300,BK78,Bushwick South,4002,6706.902815,2041139.653,0
Queens,065400,4065400,QN05,Rosedale,4105,16379.75977,7524073.595,0
Queens,068000,4068000,QN03,Springfield Gardens South-Brookville,4105,14993.4766,8262321.984,0
Manhattan,009900,1009900,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,29366.15211,10716041.58,0
Manhattan,011700,1011700,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,7895.051782,2136884.349,0
Manhattan,031703,1031703,MN25,Battery Park City-Lower Manhattan,3810,8375.98301,2571696.461,0
Manhattan,031704,1031704,MN25,Battery Park City-Lower Manhattan,3810,9086.968859,2352286.241,0
Manhattan,000600,1000600,MN28,Lower East Side,3809,6970.634346,2583417.582,0
Bronx,026601,2026601,BX10,Pelham Bay-Country Club-City Island,3703,6495.373153,1832956.454,0
Bronx,028400,2028400,BX37,Van Nest-Morris Park-Westchester Square,3704,20863.93228,12221172.48,0
Bronx,026400,2026400,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,9594.619874,4599539.809,0
Bronx,026602,2026602,BX10,Pelham Bay-Country Club-City Island,3703,8114.28381,3269676.763,0
Bronx,018900,2018900,BX26,Highbridge,3708,8005.771814,3923652.967,0
Bronx,019300,2019300,BX26,Highbridge,3708,9043.941857,2587088.825,0
Manhattan,000201,1000201,MN28,Lower East Side,3809,4748.70365,971628.1844,0
Manhattan,000202,1000202,MN28,Lower East Side,3809,8568.208367,3315121.272,0
Queens,099705,4099705,QN47,Ft. Totten-Bay Terrace-Clearview,4103,13567.3087,4676354.581,0
Queens,099900,4099900,QN47,Ft. Totten-Bay Terrace-Clearview,4103,11991.02055,6627583.974,0
Brooklyn,118600,3118600,BK83,Cypress Hills-City Line,4008,5801.671329,1415166.376,0
Queens,065600,4065600,QN05,Rosedale,4105,17288.80157,6285591.804,0
Queens,066400,4066400,QN05,Rosedale,4105,46638.27762,31608164.54,0
Brooklyn,024100,3024100,BK75,Bedford,4003,5837.005323,1939949.84,0
Brooklyn,123700,3123700,BK75,Bedford,4003,7492.844541,3459462.457,0
Queens,010000,4010000,QN55,South Ozone Park,4113,7603.444812,2403901.791,0
Queens,086400,4086400,QN55,South Ozone Park,4113,14997.10484,12090470.86,0
Bronx,006900,2006900,BX34,Melrose South-Mott Haven North,3710,6537.689395,2029126.117,0
Bronx,017300,2017300,BX14,East Concourse-Concourse Village,3708,7187.496013,1774688.218,0
Brooklyn,030600,3030600,BK26,Gravesend,4018,6092.763548,2084709.575,0
Brooklyn,053500,3053500,BK72,Williamsburg,4001,5212.987864,1406193.345,0
Brooklyn,054700,3054700,BK73,North Side-South Side,4001,5669.938532,1826059.386,0
Brooklyn,033000,3033000,BK21,Seagate-Coney Island,4018,9806.579356,3857674.396,0
Brooklyn,032800,3032800,BK21,Seagate-Coney Island,4018,7628.209245,2507368.978,0
Brooklyn,033600,3033600,BK21,Seagate-Coney Island,4018,11020.55997,7240126.827,0
Bronx,021800,2021800,BX08,West Farms-Bronx River,3709,9122.45352,3460968.427,0
Bronx,024000,2024000,BX37,Van Nest-Morris Park-Westchester Square,3704,7190.177079,2577349.328,0
Brooklyn,030300,3030300,BK79,Ocean Hill,4007,6898.560842,2690239.586,0
Brooklyn,036501,3036501,BK79,Ocean Hill,4007,5483.369156,1369714.591,0
Brooklyn,079602,3079602,BK60,Prospect Lefferts Gardens-Wingate,4011,5043.967955,1453524.832,0
Brooklyn,082000,3082000,BK60,Prospect Lefferts Gardens-Wingate,4011,5582.419306,1599913.494,0
Brooklyn,082200,3082200,BK60,Prospect Lefferts Gardens-Wingate,4011,5792.844437,1827423.044,0
Manhattan,003400,1003400,MN22,East Village,3809,5503.345191,1718946.065,0
Brooklyn,000900,3000900,BK09,Brooklyn Heights-Cobble Hill,4004,5883.375467,1737777.424,0
Brooklyn,078200,3078200,BK91,East Flatbush-Farragut,4010,5948.145346,1811374.372,0
Brooklyn,083000,3083000,BK91,East Flatbush-Farragut,4010,6600.75403,2171914.93,0
Manhattan,006000,1006000,MN50,Stuyvesant Town-Cooper Village,3808,5239.096008,1296018.306,0
Brooklyn,031500,3031500,BK61,Crown Heights North,4006,5658.75076,1886108.108,0
Brooklyn,019300,3019300,BK69,Clinton Hill,4004,6981.649815,2903179,0
Brooklyn,023300,3023300,BK75,Bedford,4003,5438.790291,1849442.026,0
Queens,137700,4137700,QN42,Oakland Gardens,4104,12085.90803,8038803.561,0
Queens,138502,4138502,QN99,park-cemetery-etc-Queens,4104,48473.19548,26208816.47,0
Manhattan,028700,1028700,MN35,Washington Heights North,3801,12407.58794,5710876.488,0
Manhattan,029700,1029700,MN99,park-cemetery-etc-Manhattan,3801,20553.09911,9961849.119,0
Brooklyn,000301,3000301,BK09,Brooklyn Heights-Cobble Hill,4004,6466.952122,2142139.065,0
Manhattan,023300,1023300,MN04,Hamilton Heights,3802,7136.778935,2535724.143,0
Manhattan,023700,1023700,MN04,Hamilton Heights,3802,7073.400135,2897558.157,0
Staten Island,029104,5029104,SI05,New Springville-Bloomfield-Travis,3902,19501.66726,16334787.9,0
Staten Island,023100,5023100,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,3903,10150.55358,6280175.241,0
Bronx,034500,2034500,BX22,North Riverdale-Fieldston-Riverdale,3701,7760.5378,2976525.48,0
Bronx,032300,2032300,BX22,North Riverdale-Fieldston-Riverdale,3701,11245.89266,6020970.426,0
Queens,047600,4047600,QN06,Jamaica Estates-Holliswood,4106,11595.61717,5807728.746,0
Queens,128300,4128300,QN99,park-cemetery-etc-Queens,4106,28409.91935,21272253.34,0
Queens,161700,4161700,QN43,Bellerose,4105,11943.20563,7607656.7,0
Queens,018101,4018101,QN31,Hunters Point-Sunnyside-West Maspeth,4109,5028.938481,1035687.701,0
Queens,018102,4018102,QN31,Hunters Point-Sunnyside-West Maspeth,4109,5031.31275,1038481.12,0
Queens,115500,4115500,QN51,Murray Hill,4103,7465.357897,2013039.639,0
Queens,116700,4116700,QN51,Murray Hill,4103,6703.873014,1787963.401,0
Brooklyn,077600,3077600,BK58,Flatlands,4009,6576.608536,2008023.364,0
Brooklyn,078000,3078000,BK91,East Flatbush-Farragut,4010,5470.95551,1770932.907,0
Brooklyn,054600,3054600,BK43,Midwood,4015,6699.315042,1942537.875,0
Brooklyn,054800,3054800,BK44,Madison,4016,7900.284113,1864436.429,0
Brooklyn,082600,3082600,BK95,Erasmus,4010,5883.029455,2142838.824,0
Brooklyn,082800,3082800,BK95,Erasmus,4010,5535.269638,1683688.638,0
Brooklyn,080800,3080800,BK60,Prospect Lefferts Gardens-Wingate,4011,11997.1567,3464330.869,0
Brooklyn,087600,3087600,BK60,Prospect Lefferts Gardens-Wingate,4011,5395.103168,1530933.248,0
Brooklyn,022400,3022400,BK88,Borough Park,4014,5835.731986,1890190.845,0
Brooklyn,023000,3023000,BK88,Borough Park,4014,8320.931146,1624924.583,0
Brooklyn,048600,3048600,BK41,Kensington-Ocean Parkway,4014,7156.659691,1888238.792,0
Brooklyn,048800,3048800,BK41,Kensington-Ocean Parkway,4014,6228.754164,1542860.2,0
Brooklyn,022600,3022600,BK88,Borough Park,4014,5954.07399,1680920.141,0
Brooklyn,022800,3022800,BK88,Borough Park,4014,6040.548185,1801521.316,0
Brooklyn,049600,3049600,BK41,Kensington-Ocean Parkway,4014,7240.570707,2184807.804,0
Brooklyn,049800,3049800,BK41,Kensington-Ocean Parkway,4014,7162.915998,2199771.783,0
Brooklyn,050000,3050000,BK40,Windsor Terrace,4012,6705.494189,2138350.485,0
Brooklyn,004600,3004600,BK31,Bay Ridge,4013,10797.23434,3113528.134,0
Brooklyn,006400,3006400,BK31,Bay Ridge,4013,5927.57846,2186814.621,0
Brooklyn,013800,3013800,BK31,Bay Ridge,4013,6620.928722,1749765.016,0
Brooklyn,016200,3016200,BK31,Bay Ridge,4013,8469.830597,2603498.081,0
Brooklyn,016400,3016400,BK31,Bay Ridge,4013,16791.08763,8431321.64,0
Brooklyn,005000,3005000,BK31,Bay Ridge,4013,7838.550313,2395905.716,0
Brooklyn,006200,3006200,BK31,Bay Ridge,4013,5368.681405,1746843.284,0
Brooklyn,014800,3014800,BK30,Dyker Heights,4013,5247.730859,1437563.939,0
Brooklyn,016600,3016600,BK30,Dyker Heights,4013,6807.468238,2873519.601,0
Brooklyn,040000,3040000,BK29,Bensonhurst East,4017,6639.763571,2058373.047,0
Brooklyn,041000,3041000,BK29,Bensonhurst East,4017,5990.265168,1537209.751,0
Brooklyn,023200,3023200,BK88,Borough Park,4014,7284.636123,2436821.503,0
Brooklyn,023400,3023400,BK88,Borough Park,4014,6241.897363,1827230.614,0
Brooklyn,021600,3021600,BK88,Borough Park,4014,6210.278881,1810243.926,0
Brooklyn,021800,3021800,BK88,Borough Park,4014,5927.279419,1698856.968,0
Brooklyn,011700,3011700,BK37,Park Slope-Gowanus,4005,5822.992409,2160662.467,0
Brooklyn,018000,3018000,BK27,Bath Beach,4017,6100.980745,1896108.858,0
Staten Island,031901,5031901,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,3903,8255.026912,4126595.919,0
Staten Island,032300,5032300,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,3903,37831.97812,41202676.29,0
Brooklyn,047700,3047700,BK90,East Williamsburg,4001,8713.946447,2344076.879,0
Brooklyn,049700,3049700,BK90,East Williamsburg,4001,5956.060627,1772499.975,0
Queens,052800,4052800,QN08,St. Albans,4112,6980.754819,1941630.898,0
Queens,039800,4039800,QN08,St. Albans,4112,6711.244231,2164072.43,0
Queens,042400,4042400,QN08,St. Albans,4112,10747.39932,5544421.194,0
Bronx,004300,2004300,BX39,Mott Haven-Port Morris,3710,6502.629137,2442986.143,0
Bronx,004100,2004100,BX39,Mott Haven-Port Morris,3710,6688.413074,1977775.759,0
Bronx,005100,2005100,BX39,Mott Haven-Port Morris,3710,13392.10537,5509302.667,0
Staten Island,017005,5017005,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,3901,18608.87579,16126970.09,0
Staten Island,017600,5017600,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,3901,26113.35142,35646916.45,0
Staten Island,013302,5013302,SI22,West New Brighton-New Brighton-St. George,3903,16025.51105,9313313.535,0
Staten Island,014100,5014100,SI22,West New Brighton-New Brighton-St. George,3903,7928.011821,3338745.543,0
Bronx,036700,2036700,BX17,East Tremont,3705,4543.81934,1005438.029,0
Staten Island,029103,5029103,SI05,New Springville-Bloomfield-Travis,3902,25335.74612,21971803.67,0
Staten Island,027702,5027702,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3902,17791.88826,15696998.22,0
Staten Island,009602,5009602,SI36,Old Town-Dongan Hills-South Beach,3902,10199.56864,6649177.187,0
Staten Island,012200,5012200,SI45,New Dorp-Midland Beach,3902,12098.48427,8916973.277,0
Staten Island,018100,5018100,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3902,32453.14422,56262836.64,0
Staten Island,027706,5027706,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3902,9395.600217,4719066.88,0
Staten Island,017300,5017300,SI05,New Springville-Bloomfield-Travis,3902,8004.128145,3688472.119,0
Staten Island,017700,5017700,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3902,27952.43632,38418864.22,0
Brooklyn,051002,3051002,BK42,Flatbush,4015,4483.60966,1152098.867,0
Brooklyn,079400,3079400,BK95,Erasmus,4010,6265.762733,2391961.702,0
