FID,FID_1,CTLabel,BoroCode,BoroName,CT2010,BoroCT2010,CDEligibil,NTACode,NTAName,PUMA,Shape_Leng,Shape_Area,Count_,Sum_Id,IsDestination?,FlatbushDest,ChinaDest,JamicaDest,OriginChina,DONOTUSE,OriginFlat,DoNotUse,OriginJamica
1774,1774,200,2,Bronx,020000,2020000,E,BX37,Van Nest-Morris Park-Westchester Square,3704,10985.00171,3678684.364,0,0,0,0,0,0,0,0,0,0,0
1775,1775,256,2,Bronx,025600,2025600,E,BX37,Van Nest-Morris Park-Westchester Square,3704,7096.241396,2037862.596,0,0,0,0,0,0,0,0,0,0,0
1776,1776,191,3,Brooklyn,019100,3019100,E,BK69,Clinton Hill,4004,7816.216023,2721477.682,0,0,0,0,0,0,0,0,0,0,0
1777,1777,539,3,Brooklyn,053900,3053900,E,BK72,Williamsburg,4001,4356.207042,1091631.344,0,0,0,0,0,0,0,0,0,0,0
1778,1778,197,2,Bronx,019700,2019700,E,BX63,West Concourse,3708,5407.39763,1597102.903,0,0,0,0,0,0,0,0,0,0,0
1779,1779,219,2,Bronx,021900,2021900,E,BX26,Highbridge,3708,6811.455385,1541640.936,0,0,0,0,0,0,0,0,0,0,0
1780,1780,136,1,Manhattan,013600,1013600,I,MN32,Yorkville,3805,6238.2329,2358508.332,0,0,0,0,0,0,0,0,0,0,0
1781,1781,138,1,Manhattan,013800,1013800,I,MN32,Yorkville,3805,5600.531086,1959555.686,0,0,0,0,0,0,0,0,0,0,0
1782,1782,44,3,Brooklyn,004400,3004400,I,BK31,Bay Ridge,4013,9054.385588,4482056.546,0,0,0,0,0,0,0,0,0,0,0
1783,1783,213,3,Brooklyn,021300,3021300,E,BK63,Crown Heights South,4011,7277.707636,1989394.755,0,0,0,0,0,0,0,0,0,0,0
1784,1784,325,3,Brooklyn,032500,3032500,E,BK63,Crown Heights South,4011,6293.893772,1812075.231,0,0,0,0,0,0,0,0,0,0,0
1785,1785,645,4,Queens,064500,4064500,I,QN17,Forest Hills,4108,9664.900555,3401311.261,0,0,0,0,0,0,0,0,0,0,0
1786,1786,306,4,Queens,030600,4030600,I,QN03,Springfield Gardens South-Brookville,4105,22071.36949,14405168.38,0,0,0,0,0,0,0,0,0,0,0
1787,1787,716,4,Queens,071600,4071600,I,QN98,Airport,4105,92342.25062,196234453.6,0,0,0,0,0,0,0,0,0,0,0
1788,1788,205.02,2,Bronx,020502,2020502,E,BX36,University Heights-Morris Heights,3707,4437.182075,1087823.694,0,0,0,0,0,0,0,0,0,0,0
1789,1789,247,2,Bronx,024700,2024700,E,BX36,University Heights-Morris Heights,3707,7477.183052,1575216.403,0,0,0,0,0,0,0,0,0,0,0
1790,1790,215.01,2,Bronx,021501,2021501,E,BX36,University Heights-Morris Heights,3707,5029.199562,986700.788,0,0,0,0,0,0,0,0,0,0,0
1791,1791,215.02,2,Bronx,021502,2021502,E,BX36,University Heights-Morris Heights,3707,5946.826964,1682567.737,0,0,0,0,0,0,0,0,0,0,0
1792,1792,552,4,Queens,055200,4055200,I,QN34,Queens Village,4105,10814.70773,4393479.578,0,0,0,0,0,0,0,0,0,0,0
1793,1793,1301,4,Queens,130100,4130100,I,QN43,Bellerose,4105,11519.72269,7413875.148,0,0,0,0,0,0,0,0,0,0,0
1794,1794,179,4,Queens,017900,4017900,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,9970.734131,5099923.799,0,0,0,0,0,0,0,0,0,0,0
1795,1795,183,4,Queens,018300,4018300,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,7452.571826,2314483.859,0,0,0,0,0,0,0,0,0,0,0
1796,1796,340,3,Brooklyn,034000,3034000,E,BK21,Seagate-Coney Island,4018,7163.826446,1414475.86,0,0,0,0,0,0,0,0,0,0,0
1797,1797,352,3,Brooklyn,035200,3035200,E,BK21,Seagate-Coney Island,4018,33071.92751,10708375.09,0,0,0,0,0,0,0,0,0,0,0
1798,1798,638,4,Queens,063800,4063800,I,QN05,Rosedale,4105,12194.44083,7458348.086,0,0,0,0,0,0,0,0,0,0,0
1799,1799,251,4,Queens,025100,4025100,E,QN63,Woodside,4109,7255.95898,2552973.887,0,0,0,0,0,0,0,0,0,0,0
1800,1800,253.02,4,Queens,025302,4025302,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,4320.601036,1100605.049,0,0,0,0,0,0,0,0,0,0,0
1801,1801,235,4,Queens,023500,4023500,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,8499.302068,2754464.777,0,0,0,0,0,0,0,0,0,0,0
1802,1802,253.01,4,Queens,025301,4025301,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,4718.303315,1370376.238,0,0,0,0,0,0,0,0,0,0,0
1803,1803,216,4,Queens,021600,4021600,I,QN60,Kew Gardens,4111,15185.84219,7046048.726,0,0,0,0,0,0,0,0,0,0,0
1804,1804,790,4,Queens,079000,4079000,I,QN76,Baisley Park,4112,7589.299145,2772536.658,0,0,0,0,0,0,0,0,0,0,0
1805,1805,814,4,Queens,081400,4081400,I,QN55,South Ozone Park,4113,8586.533961,4043897.415,0,0,0,0,0,0,0,0,0,0,0
1806,1806,1,4,Queens,000100,4000100,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,40345.536,12286326.67,0,0,0,0,0,0,0,0,0,0,0
1807,1807,7,4,Queens,000700,4000700,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,10784.846,5867589.203,0,0,0,0,0,0,0,0,0,0,0
1808,1808,144,2,Bronx,014400,2014400,E,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,10082.97239,4208791.513,0,0,0,0,0,0,0,0,0,0,0
1809,1809,39,2,Bronx,003900,2003900,E,BX39,Mott Haven-Port Morris,3710,7423.617857,2323222.876,0,0,0,0,0,0,0,0,0,0,0
1810,1810,67,5,Staten Island,006700,5006700,I,SI35,New Brighton-Silver Lake,3903,16180.80618,10255891.69,0,0,0,0,0,0,0,0,0,0,0
1811,1811,75,5,Staten Island,007500,5007500,E,SI35,New Brighton-Silver Lake,3903,10437.45009,5159798.275,0,0,0,0,0,0,0,0,0,0,0
1812,1812,287,3,Brooklyn,028700,3028700,E,BK35,Stuyvesant Heights,4003,5919.884511,1601115.511,0,0,0,0,0,0,0,0,0,0,0
1813,1813,289,3,Brooklyn,028900,3028900,E,BK35,Stuyvesant Heights,4003,6580.116636,1784157.597,0,0,0,0,0,0,0,0,0,0,0
1814,1814,393,3,Brooklyn,039300,3039300,E,BK78,Bushwick South,4002,6706.902815,2041139.653,0,0,0,0,0,0,0,0,0,0,0
1815,1815,654,4,Queens,065400,4065400,I,QN05,Rosedale,4105,16379.75977,7524073.595,0,0,0,0,0,0,0,0,0,0,0
1816,1816,680,4,Queens,068000,4068000,I,QN03,Springfield Gardens South-Brookville,4105,14993.4766,8262321.984,0,0,0,0,0,0,0,0,0,0,0
1817,1817,99,1,Manhattan,009900,1009900,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,29366.15211,10716041.58,0,0,0,0,0,0,0,0,0,0,0
1818,1818,117,1,Manhattan,011700,1011700,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,7895.051782,2136884.349,0,0,0,0,0,0,0,0,0,0,0
1819,1819,317.03,1,Manhattan,031703,1031703,I,MN25,Battery Park City-Lower Manhattan,3810,8375.98301,2571696.461,0,0,0,0,0,0,0,0,0,0,0
1820,1820,317.04,1,Manhattan,031704,1031704,I,MN25,Battery Park City-Lower Manhattan,3810,9086.968859,2352286.241,0,0,0,0,0,0,0,0,0,0,0
1821,1821,6,1,Manhattan,000600,1000600,E,MN28,Lower East Side,3809,6970.634346,2583417.582,1,0,1,0,1,0,1,0,0,0,0
1822,1822,266.01,2,Bronx,026601,2026601,I,BX10,Pelham Bay-Country Club-City Island,3703,6495.373153,1832956.454,0,0,0,0,0,0,0,0,0,0,0
1823,1823,284,2,Bronx,028400,2028400,E,BX37,Van Nest-Morris Park-Westchester Square,3704,20863.93228,12221172.48,0,0,0,0,0,0,0,0,0,0,0
1824,1824,264,2,Bronx,026400,2026400,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,9594.619874,4599539.809,0,0,0,0,0,0,0,0,0,0,0
1825,1825,266.02,2,Bronx,026602,2026602,E,BX10,Pelham Bay-Country Club-City Island,3703,8114.28381,3269676.763,0,0,0,0,0,0,0,0,0,0,0
1826,1826,189,2,Bronx,018900,2018900,E,BX26,Highbridge,3708,8005.771814,3923652.967,0,0,0,0,0,0,0,0,0,0,0
1827,1827,193,2,Bronx,019300,2019300,E,BX26,Highbridge,3708,9043.941857,2587088.825,0,0,0,0,0,0,0,0,0,0,0
1828,1828,2.01,1,Manhattan,000201,1000201,E,MN28,Lower East Side,3809,4748.70365,971628.1844,1,0,1,0,1,0,1,0,0,0,0
1829,1829,2.02,1,Manhattan,000202,1000202,E,MN28,Lower East Side,3809,8568.208367,3315121.272,0,0,0,0,0,0,0,0,0,0,0
1830,1830,245,4,Queens,024500,4024500,E,QN63,Woodside,4109,7817.824066,2910939.833,1,0,1,0,1,0,1,0,0,0,0
1831,1831,997.05,4,Queens,099705,4099705,I,QN47,Ft. Totten-Bay Terrace-Clearview,4103,13567.3087,4676354.581,0,0,0,0,0,0,0,0,0,0,0
1832,1832,999,4,Queens,099900,4099900,I,QN47,Ft. Totten-Bay Terrace-Clearview,4103,11991.02055,6627583.974,0,0,0,0,0,0,0,0,0,0,0
1833,1833,1186,3,Brooklyn,118600,3118600,E,BK83,Cypress Hills-City Line,4008,5801.671329,1415166.376,0,0,0,0,0,0,0,0,0,0,0
1834,1834,656,4,Queens,065600,4065600,I,QN05,Rosedale,4105,17288.80157,6285591.804,0,0,0,0,0,0,0,0,0,0.004368058,1
1835,1835,664,4,Queens,066400,4066400,I,QN05,Rosedale,4105,46638.27762,31608164.54,0,0,0,0,0,0,0,0,0,0,0
1836,1836,241,3,Brooklyn,024100,3024100,E,BK75,Bedford,4003,5837.005323,1939949.84,0,0,0,0,0,0,0,0,0,0,0
1837,1837,1237,3,Brooklyn,123700,3123700,E,BK75,Bedford,4003,7492.844541,3459462.457,0,0,0,0,0,0,0,0,0,0,0
1838,1838,100,4,Queens,010000,4010000,I,QN55,South Ozone Park,4113,7603.444812,2403901.791,0,0,0,0,0,0,0,0,0,0,0
1839,1839,864,4,Queens,086400,4086400,I,QN55,South Ozone Park,4113,14997.10484,12090470.86,0,0,0,0,0,0,0,0,0,0,0
1840,1840,69,2,Bronx,006900,2006900,E,BX34,Melrose South-Mott Haven North,3710,6537.689395,2029126.117,0,0,0,0,0,0,0,0,0,0,0
1841,1841,173,2,Bronx,017300,2017300,E,BX14,East Concourse-Concourse Village,3708,7187.496013,1774688.218,0,0,0,0,0,0,0,0,0,0,0
1842,1842,306,3,Brooklyn,030600,3030600,I,BK26,Gravesend,4018,6092.763548,2084709.575,0,0,0,0,0,0,0,0,0,0,0
1843,1843,535,3,Brooklyn,053500,3053500,E,BK72,Williamsburg,4001,5212.987864,1406193.345,0,0,0,0,0,0,0,0,0,0,0
1844,1844,547,3,Brooklyn,054700,3054700,E,BK73,North Side-South Side,4001,5669.938532,1826059.386,0,0,0,0,0,0,0,0,0,0,0
1845,1845,330,3,Brooklyn,033000,3033000,E,BK21,Seagate-Coney Island,4018,9806.579356,3857674.396,0,0,0,0,0,0,0,0,0,0,0
1846,1846,328,3,Brooklyn,032800,3032800,E,BK21,Seagate-Coney Island,4018,7628.209245,2507368.978,0,0,0,0,0,0,0,0,0,0,0
1847,1847,336,3,Brooklyn,033600,3033600,I,BK21,Seagate-Coney Island,4018,11020.55997,7240126.827,0,0,0,0,0,0,0,0,0,0,0
1848,1848,218,2,Bronx,021800,2021800,E,BX08,West Farms-Bronx River,3709,9122.45352,3460968.427,0,0,0,0,0,0,0,0,0,0,0
1849,1849,240,2,Bronx,024000,2024000,E,BX37,Van Nest-Morris Park-Westchester Square,3704,7190.177079,2577349.328,0,0,0,0,0,0,0,0,0,0,0
1850,1850,303,3,Brooklyn,030300,3030300,E,BK79,Ocean Hill,4007,6898.560842,2690239.586,0,0,0,0,0,0,0,0,0,0,0
1851,1851,365.01,3,Brooklyn,036501,3036501,E,BK79,Ocean Hill,4007,5483.369156,1369714.591,0,0,0,0,0,0,0,0,0,0,0
1852,1852,796.02,3,Brooklyn,079602,3079602,E,BK60,Prospect Lefferts Gardens-Wingate,4011,5043.967955,1453524.832,0,0,0,0,0,0,0,0.003265338,1,0,0
1853,1853,820,3,Brooklyn,082000,3082000,E,BK60,Prospect Lefferts Gardens-Wingate,4011,5582.419306,1599913.494,0,0,0,0,0,0,0,0.003265338,1,0,0
1854,1854,822,3,Brooklyn,082200,3082200,E,BK60,Prospect Lefferts Gardens-Wingate,4011,5792.844437,1827423.044,0,0,0,0,0,0,0,0.003265338,1,0,0
1855,1855,34,1,Manhattan,003400,1003400,I,MN22,East Village,3809,5503.345191,1718946.065,0,0,0,0,0,0,0,0,0,0,0
1856,1856,9,3,Brooklyn,000900,3000900,I,BK09,Brooklyn Heights-Cobble Hill,4004,5883.375467,1737777.424,1,0,1,1,0,0,0,0,0,0,0
1857,1857,782,3,Brooklyn,078200,3078200,E,BK91,East Flatbush-Farragut,4010,5948.145346,1811374.372,0,0,0,0,0,0,0,0.003265338,1,0,0
1858,1858,830,3,Brooklyn,083000,3083000,E,BK91,East Flatbush-Farragut,4010,6600.75403,2171914.93,0,0,0,0,0,0,0,0.003265338,1,0,0
1859,1859,60,1,Manhattan,006000,1006000,I,MN50,Stuyvesant Town-Cooper Village,3808,5239.096008,1296018.306,0,0,0,0,0,0,0,0,0,0,0
1860,1860,315,3,Brooklyn,031500,3031500,E,BK61,Crown Heights North,4006,5658.75076,1886108.108,0,0,0,0,0,0,0,0,0,0,0
1861,1861,193,3,Brooklyn,019300,3019300,E,BK69,Clinton Hill,4004,6981.649815,2903179,0,0,0,0,0,0,0,0,0,0,0
1862,1862,233,3,Brooklyn,023300,3023300,E,BK75,Bedford,4003,5438.790291,1849442.026,0,0,0,0,0,0,0,0,0,0,0
1863,1863,1377,4,Queens,137700,4137700,I,QN42,Oakland Gardens,4104,12085.90803,8038803.561,0,0,0,0,0,0,0,0,0,0,0
1864,1864,1385.02,4,Queens,138502,4138502,I,QN99,park-cemetery-etc-Queens,4104,48473.19548,26208816.47,0,0,0,0,0,0,0,0,0,0,0
1865,1865,287,1,Manhattan,028700,1028700,E,MN35,Washington Heights North,3801,12407.58794,5710876.488,0,0,0,0,0,0,0,0,0,0,0
1866,1866,297,1,Manhattan,029700,1029700,I,MN99,park-cemetery-etc-Manhattan,3801,20553.09911,9961849.119,0,0,0,0,0,0,0,0,0,0,0
1867,1867,3.01,3,Brooklyn,000301,3000301,I,BK09,Brooklyn Heights-Cobble Hill,4004,6466.952122,2142139.065,0,0,0,0,0,0,0,0,0,0,0
1868,1868,233,1,Manhattan,023300,1023300,E,MN04,Hamilton Heights,3802,7136.778935,2535724.143,0,0,0,0,0,0,0,0,0,0,0
1869,1869,237,1,Manhattan,023700,1023700,E,MN04,Hamilton Heights,3802,7073.400135,2897558.157,0,0,0,0,0,0,0,0,0,0,0
1870,1870,291.04,5,Staten Island,029104,5029104,I,SI05,New Springville-Bloomfield-Travis,3902,19501.66726,16334787.9,0,0,0,0,0,0,0,0,0,0,0
1871,1871,231,5,Staten Island,023100,5023100,E,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,3903,10150.55358,6280175.241,0,0,0,0,0,0,0,0,0,0,0
1872,1872,345,2,Bronx,034500,2034500,I,BX22,North Riverdale-Fieldston-Riverdale,3701,7760.5378,2976525.48,0,0,0,0,0,0,0,0,0,0,0
1873,1873,323,2,Bronx,032300,2032300,I,BX22,North Riverdale-Fieldston-Riverdale,3701,11245.89266,6020970.426,0,0,0,0,0,0,0,0,0,0,0
1874,1874,476,4,Queens,047600,4047600,I,QN06,Jamaica Estates-Holliswood,4106,11595.61717,5807728.746,0,0,0,0,0,0,0,0,0,0,0
1875,1875,1283,4,Queens,128300,4128300,I,QN99,park-cemetery-etc-Queens,4106,28409.91935,21272253.34,0,0,0,0,0,0,0,0,0,0,0
1876,1876,1617,4,Queens,161700,4161700,I,QN43,Bellerose,4105,11943.20563,7607656.7,0,0,0,0,0,0,0,0,0,0,0
1877,1877,181.01,4,Queens,018101,4018101,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,5028.938481,1035687.701,0,0,0,0,0,0,0,0,0,0,0
1878,1878,181.02,4,Queens,018102,4018102,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,5031.31275,1038481.12,0,0,0,0,0,0,0,0,0,0,0
1879,1879,1155,4,Queens,115500,4115500,E,QN51,Murray Hill,4103,7465.357897,2013039.639,0,0,0,0,0,0,0,0,0,0,0
1880,1880,1167,4,Queens,116700,4116700,E,QN51,Murray Hill,4103,6703.873014,1787963.401,0,0,0,0,0,0,0,0,0,0,0
1881,1881,776,3,Brooklyn,077600,3077600,E,BK58,Flatlands,4009,6576.608536,2008023.364,0,0,0,0,0,0,0,0.003265338,1,0,0
1882,1882,780,3,Brooklyn,078000,3078000,I,BK91,East Flatbush-Farragut,4010,5470.95551,1770932.907,0,0,0,0,0,0,0,0.003265338,1,0,0
1883,1883,546,3,Brooklyn,054600,3054600,E,BK43,Midwood,4015,6699.315042,1942537.875,0,0,0,0,0,0,0,0,0,0,0
1884,1884,548,3,Brooklyn,054800,3054800,I,BK44,Madison,4016,7900.284113,1864436.429,0,0,0,0,0,0,0,0,0,0,0
1885,1885,826,3,Brooklyn,082600,3082600,E,BK95,Erasmus,4010,5883.029455,2142838.824,0,0,0,0,0,0,0,0.003265338,1,0,0
1886,1886,828,3,Brooklyn,082800,3082800,E,BK95,Erasmus,4010,5535.269638,1683688.638,0,0,0,0,0,0,0,0.003265338,1,0,0
1887,1887,808,3,Brooklyn,080800,3080800,E,BK60,Prospect Lefferts Gardens-Wingate,4011,11997.1567,3464330.869,0,0,0,0,0,0,0,0,0,0,0
1888,1888,876,3,Brooklyn,087600,3087600,I,BK60,Prospect Lefferts Gardens-Wingate,4011,5395.103168,1530933.248,1,0,1,1,0,0,0,0.003265338,1,0,0
1889,1889,224,3,Brooklyn,022400,3022400,E,BK88,Borough Park,4014,5835.731986,1890190.845,0,0,0,0,0,0,0,0,0,0,0
1890,1890,230,3,Brooklyn,023000,3023000,E,BK88,Borough Park,4014,8320.931146,1624924.583,0,0,0,0,0,0,0,0,0,0,0
1891,1891,486,3,Brooklyn,048600,3048600,E,BK41,Kensington-Ocean Parkway,4014,7156.659691,1888238.792,0,0,0,0,0,0,0,0,0,0,0
1892,1892,488,3,Brooklyn,048800,3048800,E,BK41,Kensington-Ocean Parkway,4014,6228.754164,1542860.2,0,0,0,0,0,0,0,0,0,0,0
1893,1893,226,3,Brooklyn,022600,3022600,E,BK88,Borough Park,4014,5954.07399,1680920.141,0,0,0,0,0,0,0,0,0,0,0
1894,1894,228,3,Brooklyn,022800,3022800,E,BK88,Borough Park,4014,6040.548185,1801521.316,0,0,0,0,0,0,0,0,0,0,0
1895,1895,496,3,Brooklyn,049600,3049600,E,BK41,Kensington-Ocean Parkway,4014,7240.570707,2184807.804,0,0,0,0,0,0,0,0,0,0,0
1896,1896,498,3,Brooklyn,049800,3049800,E,BK41,Kensington-Ocean Parkway,4014,7162.915998,2199771.783,0,0,0,0,0,0,0,0,0,0,0
1897,1897,500,3,Brooklyn,050000,3050000,E,BK40,Windsor Terrace,4012,6705.494189,2138350.485,0,0,0,0,0,0,0,0,0,0,0
1898,1898,46,3,Brooklyn,004600,3004600,I,BK31,Bay Ridge,4013,10797.23434,3113528.134,0,0,0,0,0,0,0,0,0,0,0
1899,1899,64,3,Brooklyn,006400,3006400,I,BK31,Bay Ridge,4013,5927.57846,2186814.621,0,0,0,0,0,0,0,0,0,0,0
1900,1900,138,3,Brooklyn,013800,3013800,E,BK31,Bay Ridge,4013,6620.928722,1749765.016,0,0,0,0,0,0,0,0,0,0,0
1901,1901,162,3,Brooklyn,016200,3016200,I,BK31,Bay Ridge,4013,8469.830597,2603498.081,0,0,0,0,0,0,0,0,0,0,0
1902,1902,164,3,Brooklyn,016400,3016400,I,BK31,Bay Ridge,4013,16791.08763,8431321.64,0,0,0,0,0,0,0,0,0,0,0
1903,1903,50,3,Brooklyn,005000,3005000,I,BK31,Bay Ridge,4013,7838.550313,2395905.716,0,0,0,0,0,0,0,0,0,0,0
1904,1904,62,3,Brooklyn,006200,3006200,I,BK31,Bay Ridge,4013,5368.681405,1746843.284,0,0,0,0,0,0,0,0,0,0,0
1905,1905,148,3,Brooklyn,014800,3014800,I,BK30,Dyker Heights,4013,5247.730859,1437563.939,0,0,0,0,0,0,0,0,0,0,0
1906,1906,166,3,Brooklyn,016600,3016600,I,BK30,Dyker Heights,4013,6807.468238,2873519.601,0,0,0,0,0,0,0,0,0,0,0
1907,1907,400,3,Brooklyn,040000,3040000,E,BK29,Bensonhurst East,4017,6639.763571,2058373.047,0,0,0,0,0,0,0,0,0,0,0
1908,1908,410,3,Brooklyn,041000,3041000,E,BK29,Bensonhurst East,4017,5990.265168,1537209.751,0,0,0,0,0,0,0,0,0,0,0
1909,1909,232,3,Brooklyn,023200,3023200,E,BK88,Borough Park,4014,7284.636123,2436821.503,0,0,0,0,0,0,0,0,0,0,0
1910,1910,234,3,Brooklyn,023400,3023400,E,BK88,Borough Park,4014,6241.897363,1827230.614,0,0,0,0,0,0,0,0,0,0,0
1911,1911,116,3,Brooklyn,011600,3011600,E,BK88,Borough Park,4014,5869.317339,1724997.732,1,0,1,0,1,0,1,0,0,0,0
1912,1912,216,3,Brooklyn,021600,3021600,E,BK88,Borough Park,4014,6210.278881,1810243.926,1,0,1,0,1,0,1,0,0,0,0
1913,1913,218,3,Brooklyn,021800,3021800,E,BK88,Borough Park,4014,5927.279419,1698856.968,1,0,1,0,1,0,1,0,0,0,0
1914,1914,100,3,Brooklyn,010000,3010000,E,BK34,Sunset Park East,4012,5203.434379,1625060.713,1,0,1,0,1,0,1,0,0,0,0
1915,1915,106,3,Brooklyn,010600,3010600,E,BK34,Sunset Park East,4012,5203.318579,1624784.393,1,0,1,0,1,0,1,0,0,0,0
1916,1916,90,3,Brooklyn,009000,3009000,E,BK34,Sunset Park East,4012,5208.353473,1631111.773,0,0,0,0,0,0,0,0,0,0,0
1917,1917,92,3,Brooklyn,009200,3009200,E,BK34,Sunset Park East,4012,4679.945411,1218874.037,0,0,0,0,0,0,0,0,0,0,0
1918,1918,117,3,Brooklyn,011700,3011700,I,BK37,Park Slope-Gowanus,4005,5822.992409,2160662.467,0,0,0,0,0,0,0,0,0,0,0
1919,1919,180,3,Brooklyn,018000,3018000,E,BK27,Bath Beach,4017,6100.980745,1896108.858,0,0,0,0,0,0,0,0,0,0,0
1920,1920,319.01,5,Staten Island,031901,5031901,E,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,3903,8255.026912,4126595.919,0,0,0,0,0,0,0,0,0,0,0
1921,1921,323,5,Staten Island,032300,5032300,E,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,3903,37831.97812,41202676.29,0,0,0,0,0,0,0,0,0,0,0
1922,1922,477,3,Brooklyn,047700,3047700,E,BK90,East Williamsburg,4001,8713.946447,2344076.879,0,0,0,0,0,0,0,0,0,0,0
1923,1923,497,3,Brooklyn,049700,3049700,E,BK90,East Williamsburg,4001,5956.060627,1772499.975,0,0,0,0,0,0,0,0,0,0,0
1924,1924,528,4,Queens,052800,4052800,E,QN08,St. Albans,4112,6980.754819,1941630.898,0,0,0,0,0,0,0,0,0,0.004368058,1
1925,1925,398,4,Queens,039800,4039800,I,QN08,St. Albans,4112,6711.244231,2164072.43,0,0,0,0,0,0,0,0,0,0.004368058,1
1926,1926,424,4,Queens,042400,4042400,I,QN08,St. Albans,4112,10747.39932,5544421.194,0,0,0,0,0,0,0,0,0,0.004368058,1
1927,1927,8,1,Manhattan,000800,1000800,E,MN27,Chinatown,3809,6362.78572,2366871.162,1,0,1,0,1,0,1,0,0,0,0
1928,1928,25,1,Manhattan,002500,1002500,E,MN27,Chinatown,3809,4763.703045,1439387.818,1,0,1,0,1,0,1,0,0,0,0
1929,1929,43,2,Bronx,004300,2004300,E,BX39,Mott Haven-Port Morris,3710,6502.629137,2442986.143,0,0,0,0,0,0,0,0,0,0,0
1930,1930,41,2,Bronx,004100,2004100,E,BX39,Mott Haven-Port Morris,3710,6688.413074,1977775.759,0,0,0,0,0,0,0,0,0,0,0
1931,1931,51,2,Bronx,005100,2005100,E,BX39,Mott Haven-Port Morris,3710,13392.10537,5509302.667,0,0,0,0,0,0,0,0,0,0,0
1932,1932,170.05,5,Staten Island,017005,5017005,I,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,3901,18608.87579,16126970.09,0,0,0,0,0,0,0,0,0,0,0
1933,1933,176,5,Staten Island,017600,5017600,I,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,3901,26113.35142,35646916.45,0,0,0,0,0,0,0,0,0,0,0
1934,1934,133.02,5,Staten Island,013302,5013302,I,SI22,West New Brighton-New Brighton-St. George,3903,16025.51105,9313313.535,0,0,0,0,0,0,0,0,0,0,0
1935,1935,141,5,Staten Island,014100,5014100,I,SI22,West New Brighton-New Brighton-St. George,3903,7928.011821,3338745.543,0,0,0,0,0,0,0,0,0,0,0
1936,1936,367,2,Bronx,036700,2036700,E,BX17,East Tremont,3705,4543.81934,1005438.029,0,0,0,0,0,0,0,0,0,0,0
1937,1937,291.03,5,Staten Island,029103,5029103,I,SI05,New Springville-Bloomfield-Travis,3902,25335.74612,21971803.67,0,0,0,0,0,0,0,0,0,0,0
1938,1938,277.02,5,Staten Island,027702,5027702,I,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3902,17791.88826,15696998.22,0,0,0,0,0,0,0,0,0,0,0
1939,1939,96.02,5,Staten Island,009602,5009602,I,SI36,Old Town-Dongan Hills-South Beach,3902,10199.56864,6649177.187,0,0,0,0,0,0,0,0,0,0,0
1940,1940,122,5,Staten Island,012200,5012200,I,SI45,New Dorp-Midland Beach,3902,12098.48427,8916973.277,0,0,0,0,0,0,0,0,0,0,0
1941,1941,181,5,Staten Island,018100,5018100,I,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3902,32453.14422,56262836.64,0,0,0,0,0,0,0,0,0,0,0
1942,1942,277.06,5,Staten Island,027706,5027706,I,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3902,9395.600217,4719066.88,0,0,0,0,0,0,0,0,0,0,0
1943,1943,173,5,Staten Island,017300,5017300,E,SI05,New Springville-Bloomfield-Travis,3902,8004.128145,3688472.119,0,0,0,0,0,0,0,0,0,0,0
1944,1944,177,5,Staten Island,017700,5017700,I,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3902,27952.43632,38418864.22,0,0,0,0,0,0,0,0,0,0,0
1945,1945,510.02,3,Brooklyn,051002,3051002,E,BK42,Flatbush,4015,4483.60966,1152098.867,0,0,0,0,0,0,0,0.003265338,1,0,0
1946,1946,794,3,Brooklyn,079400,3079400,E,BK95,Erasmus,4010,6265.762733,2391961.702,0,0,0,0,0,0,0,0.003265338,1,0,0
1947,1947,37,1,Manhattan,003700,1003700,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,11745.25217,4121299.403,0,0,0,0,0,0,0,0,0,0,0
1948,1948,49,1,Manhattan,004900,1004900,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,6725.226337,2216135.006,1,0,1,0,1,0,1,0,0,0,0
1949,1949,151,5,Staten Island,015100,5015100,I,SI07,Westerleigh,3903,14271.82663,10822517.01,0,0,0,0,0,0,0,0,0,0,0
